Кадастровый номер,"Площадь, м²",Категория земли,Статус,Адрес,Собственность,ВРИ,Тип ВРИ,Записей о правах,Обременения,Кадастровый квартал,"Кадастровая стоимость, руб.","Удельный показатель, руб./м²","Рыночная стоимость, руб.","Медианная цена, руб./м²",Сделок в выборке,Период сделок,Свободен,ИЖС,СНТ,ДНП,ЛПХ,Под застройку,Общего пользования,Земли НП,Широта,Долгота
16:24:050201:148,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, р-н. Лаишевский, д. Пиголи, ул. Кавказская.",Муниципальная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,910582.94,541.0475,,,,,да,нет,нет,нет,да,да,нет,да,55.56821512909698,49.18276761660065
16:24:050201:374,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 17.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,623325.9,623.3259,,,,,нет,да,нет,нет,нет,да,нет,да,55.56301424193083,49.17426986273999
16:24:050201:409,850.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 28.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,530437.74,624.0444,,,,,нет,нет,нет,нет,да,да,нет,да,55.56591980454939,49.173615816136355
16:24:050201:44,3060.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 36.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1655736.32,541.0903,,,,,да,нет,нет,нет,да,да,нет,да,55.563421622197865,49.18146061279278
16:24:050201:495,401.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Кавказская, д. 9.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,228304.62,569.3382,,,,,нет,нет,нет,нет,да,да,нет,да,55.568065713190784,49.18215133665734
16:24:050201:570,1576.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 13.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,879261.12,557.9068,,,,,нет,нет,нет,нет,да,да,нет,да,55.5627733328738,49.17778790446434
16:24:050201:65,1300.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 1а.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,732132.05,563.1785,,,,,да,нет,нет,нет,да,да,нет,да,55.563937185369774,49.17852118574602
16:24:050201:831,500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,316180.3,632.3606,,,,,нет,нет,нет,нет,да,да,нет,да,55.56446453565822,49.17202564711408
16:24:050201:120,4600.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 20.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,2702725.4,587.549,,,,,да,нет,нет,нет,да,да,нет,да,55.567385565118016,49.180692668199384
16:24:050201:17,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 33.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1724809.87,540.86,,,,,да,нет,нет,нет,да,да,нет,да,55.565777072863575,49.18228613426195
16:24:050201:375,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 16.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,624812.8,624.8128,,,,,да,да,нет,нет,нет,да,нет,да,55.56322817010257,49.174149316838566
16:24:050201:411,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 26.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,618841.4,618.8414,,,,,да,нет,нет,нет,да,да,нет,да,55.56606444277579,49.17448966928723
16:24:050201:414,1500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 4а.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,931676.4,621.1176,,,,,да,нет,нет,нет,да,да,нет,да,55.56555503391836,49.174140429377864
16:24:050201:483,1754.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 5",Частная,Для ведения личного подсобного хозяйства с правом строительства теплого дома,ЛПХ,0,нет,16:24:050201,1078447.08,614.85,,,,,нет,нет,нет,нет,да,да,нет,да,55.56670492198936,49.174493204099264
16:24:050201:562,758.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 17б.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,410680.84,541.7953,,,,,нет,нет,нет,нет,да,да,нет,да,55.56223839834919,49.17950675504872
16:24:050201:833,789.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,427461.42,541.7762,,,,,нет,нет,нет,нет,да,да,нет,да,55.562028182573876,49.17942169232183
16:24:050201:842,1306.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Чехловка, з/у 21",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,711381.33,544.7024,,,,,нет,нет,нет,нет,да,да,нет,да,55.561905039997455,49.17884090123288
16:24:050201:106,3090.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 7.",Частная,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1881687.94,608.9605,,,,,нет,нет,нет,нет,да,да,нет,да,55.56710345654414,49.175296099937725
16:24:050201:168,1951.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 25.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1058324.05,542.4521,,,,,нет,нет,нет,нет,да,да,нет,да,55.566448976876316,49.18207162244464
16:24:050201:370,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 23.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,605932.9,605.9329,,,,,да,да,нет,нет,нет,да,нет,да,55.56218048466904,49.174872816938
16:24:050201:402,1073.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 32а.",Частная,Ведение подсобного хозяйства,ДРУГОЕ,0,нет,16:24:050201,586491.39,546.5903,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.56385643314688,49.18090662865264
16:24:050201:444,2140.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 61.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1106230.2,516.93,,,,,да,нет,нет,нет,да,да,нет,да,55.56299591351814,49.18311704918546
16:24:050201:471,801.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Чехловка.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,447011.43,558.07,,,,,нет,нет,нет,нет,да,да,нет,да,55.563026843389686,49.177658049348715
16:24:050201:515,1601.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 6.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,985195.52,615.3626,,,,,нет,нет,нет,нет,да,да,нет,да,55.56557042553131,49.17527212037841
16:24:050201:561,802.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул Чехловка, д 17.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,442228.33,551.4069,,,,,нет,нет,нет,нет,да,да,нет,да,55.56226266957044,49.17795746858207
16:24:050201:598,500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 40а.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,268371.9,536.7438,,,,,нет,нет,нет,нет,да,да,нет,да,55.56265413428728,49.1805041854209
16:24:050201:82,1673.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 18.",,Для ведения подсобного хозяйства,ДРУГОЕ,0,нет,16:24:050201,986829.76,589.8564,,,,,да,нет,нет,нет,нет,нет,нет,да,55.56422162298202,49.17596958761421
16:24:050201:834,700.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 25",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,377802.11,539.7173,,,,,нет,нет,нет,нет,да,да,нет,да,55.56181706409172,49.17950654615316
16:24:050201:127,1520.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Полевая, з/у 9.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,865277.63,569.26,,,,,нет,да,нет,нет,нет,да,нет,да,55.56817255237457,49.17839866636746
16:24:050201:182,1500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 13а.",,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,813862.8,542.5752,,,,,да,нет,нет,нет,да,да,нет,да,55.56270684977235,49.17921664646974
16:24:050201:355,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 10.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,637396.0,637.396,,,,,да,да,нет,нет,нет,да,нет,да,55.56274639843637,49.17279028340402
16:24:050201:373,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 18.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,612926.4,612.9264,,,,,нет,да,нет,нет,нет,да,нет,да,55.56280031359747,49.17439043903162
16:24:050201:454,950.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 30а.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,520768.43,548.1773,,,,,да,нет,нет,нет,да,да,нет,да,55.564270254650054,49.181263233333866
16:24:050201:57,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 14.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1652041.77,580.8867,,,,,нет,нет,нет,нет,да,да,нет,да,55.56605013344831,49.18071723667648
16:24:050201:599,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 40в.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,536743.8,536.7438,,,,,нет,нет,нет,нет,да,да,нет,да,55.562840398057006,49.18044861590859
16:24:050201:825,1754.0,Земли населенных пунктов,Учтенный,"Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Чехловка, 22",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1041561.16,593.8205,,,,,нет,нет,нет,нет,да,да,нет,да,55.563731762978996,49.176195965860465
16:24:050201:838,497.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,309892.07,623.5253,,,,,нет,да,нет,нет,нет,да,нет,да,55.565315282676806,49.17149357079234
16:24:050201:92,1671.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 3.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1055749.0,631.8067,,,,,да,нет,нет,нет,да,да,нет,да,55.56462259323524,49.17262613723533
16:24:050201:117,3153.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 17.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1847404.81,585.9197,,,,,да,нет,нет,нет,да,да,нет,да,55.5674763035564,49.17949960035945
16:24:050201:14,1502.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 27.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,807569.68,537.6629,,,,,да,нет,нет,нет,да,да,нет,да,55.56639591778166,49.18229091030196
16:24:050201:26,3078.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 51.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1607526.75,522.26,,,,,да,нет,нет,нет,да,да,нет,да,55.56408500527124,49.18332040928043
16:24:050201:371,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 21.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,614548.1,614.5481,,,,,нет,да,нет,нет,нет,да,нет,да,55.56237252855605,49.17463146115581
16:24:050201:383,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Юности, з/у 13.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,595666.2,595.6662,,,,,нет,да,нет,нет,нет,да,нет,да,55.562209290028605,49.17242753818856
16:24:050201:422,1954.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 15/3",,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1150193.18,588.6352,,,,,да,нет,нет,нет,да,да,нет,да,55.567156300592345,49.17855202863246
16:24:050201:476,1390.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Чехловка, д. 16.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,765246.99,550.5374,,,,,нет,нет,нет,нет,да,да,нет,да,55.56353053141672,49.179860032176705
16:24:050201:563,760.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 17в.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,411764.43,541.7953,,,,,нет,нет,нет,нет,да,да,нет,да,55.5622333589622,49.17901577051041
16:24:050201:69,2697.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 7.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1511508.3,560.44,,,,,да,нет,нет,нет,да,да,нет,да,55.56329827453302,49.17815279228781
16:24:050201:91,2010.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 2.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1270028.15,631.85,,,,,нет,нет,нет,нет,да,да,нет,да,55.5643879137863,49.17285416097292
16:24:050201:193,1500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 26.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,871381.35,580.9209,,,,,да,нет,нет,нет,да,да,нет,да,55.56326159381908,49.176590614956204
16:24:050201:372,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 19",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,611961.5,611.9615,,,,,нет,да,нет,нет,нет,да,нет,да,55.562586421175865,49.1745109190498
16:24:050201:390,1404.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 10",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,858935.89,611.7777,,,,,нет,нет,нет,нет,да,да,нет,да,55.56515772267074,49.17543001461431
16:24:050201:423,1063.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,625923.42,588.8273,,,,,нет,нет,нет,нет,да,да,нет,да,55.56721317342151,49.178238978506535
16:24:050201:468,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 11.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,620380.8,620.3808,,,,,нет,нет,нет,нет,да,да,нет,да,55.566417870371836,49.17188323490874
16:24:050201:520,500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 46Б.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,264240.85,528.4817,,,,,нет,нет,нет,нет,да,да,нет,да,55.56211873406112,49.180689114024396
16:24:050201:557,1416.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Воскресенская.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,842700.68,595.1276,,,,,нет,нет,нет,нет,да,да,нет,да,55.566503493278674,49.17840441482079
16:24:050201:68,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 5.",,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1461988.52,561.22,,,,,да,нет,нет,нет,да,да,нет,да,55.5635033440031,49.178247350935585
16:24:050201:835,2323.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи.",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,1332105.07,573.4417,,,,,нет,да,нет,нет,нет,да,нет,да,55.56871534830056,49.17993600209449
16:24:050201:854,109.0,Земли населенных пунктов,Учтенный,"Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи",Частная,магазин,ДРУГОЕ,0,нет,16:24:050201,84576.13,775.9278,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.56639805156377,49.17723097658752
16:24:050201:107,2896.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 8.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1756510.88,606.53,,,,,нет,нет,нет,нет,да,да,нет,да,55.56699690584151,49.17566610465149
16:24:050201:136,2093.0,Земли населенных пунктов,Ранее учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 20",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1237333.25,591.18,,,,,нет,нет,нет,нет,да,да,нет,да,55.56395535165405,49.17608493777794
16:24:050201:149,,Земли населенных пунктов,Ранее учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 11А",Муниципальная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,185187.35,539.9,,,,,да,нет,нет,нет,да,да,нет,да,55.56800089467522,49.18302970149991
16:24:050201:170,1694.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 8а.",,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,998407.86,589.3789,,,,,да,нет,нет,нет,да,да,нет,да,55.5666066348493,49.179931447583336
16:24:050201:35,2143.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 69.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1115373.85,520.4731,,,,,нет,нет,нет,нет,да,да,нет,да,55.56204812521955,49.18341793643517
