Кадастровый номер,"Площадь, м²",Категория земли,Статус,Адрес,Собственность,ВРИ,Тип ВРИ,Записей о правах,Обременения,Кадастровый квартал,"Кадастровая стоимость, руб.","Удельный показатель, руб./м²","Рыночная стоимость, руб.","Медианная цена, руб./м²",Сделок в выборке,Период сделок,Свободен,ИЖС,СНТ,ДНП,ЛПХ,Под застройку,Общего пользования,Земли НП,Широта,Долгота
16:33:080702:180,527.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Романтика, з/у 4.",,Для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,863104.05,1637.77,,,,,да,нет,нет,нет,нет,нет,нет,да,55.80748325188337,49.385710359352764
16:33:080702:177,517.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Романтика, з/у 10Б.",,Для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,846927.89,1638.16,,,,,да,нет,нет,нет,нет,нет,нет,да,55.80699594025424,49.38440273398395
16:33:080702:449,814.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Светлая, з/у 6.",Частная,Жилищное строительство,ДРУГОЕ,0,нет,16:33:080702,1323406.57,1625.8066,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.80695473783985,49.38642579985773
16:33:080702:479,500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Сафари, з/у 35.",Частная,Для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,833973.25,1667.9465,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.80695014298673,49.388419999400284
16:33:080702:313,825.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Яшьлек, з/у 13.",Частная,для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,1363774.75,1653.0603,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.807101721181006,49.39013352181998
16:33:080301:621,6.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д Званка.",,Под объекты инженерного оборудования Газоснабжения,ДРУГОЕ,0,нет,16:33:080301,3193.05,532.1757,,,,,да,нет,нет,нет,нет,нет,нет,да,55.81220687068291,49.37896343861022
16:33:080302:498,508.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Пестречинский муниципальный район,  д Званка, ул. Трудовая,  з/у  3Б.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080302,978405.16,1925.99,,,,,нет,нет,нет,нет,да,да,нет,да,55.80164981323647,49.37142079451299
16:33:080301:285,733.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 50А.",,земельные участки парков,ДРУГОЕ,0,нет,16:33:080301,222708.12,303.83,,,,,да,нет,нет,нет,нет,нет,нет,да,55.81206422685577,49.373513906460516
16:33:080710:762,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Образования, з/у 12",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080710,1585310.7,1585.31,,,,,нет,да,нет,нет,нет,да,нет,да,55.81035588167053,49.36638147035827
16:33:080710:760,1010.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Образования, з/у 8",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080710,1595499.52,1579.7,,,,,нет,да,нет,нет,нет,да,нет,да,55.810776799084664,49.366747849806046
16:33:080710:758,1003.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Образования, з/у 4",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080710,1573198.48,1568.49,,,,,нет,да,нет,нет,нет,да,нет,да,55.81121504326207,49.3672205267344
16:33:080710:776,1061.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Экологичная, земельный участок 14",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080710,1677846.73,1581.38,,,,,нет,да,нет,нет,нет,да,нет,да,55.810239890757074,49.3687637598308
16:33:080710:769,1006.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Архитектурная, земельный участок 20",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080710,1586128.51,1576.67,,,,,нет,да,нет,нет,нет,да,нет,да,55.81074426870893,49.36613991242661
16:33:080710:761,1006.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Образования, з/у 10",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080710,1594822.56,1585.31,,,,,нет,да,нет,нет,нет,да,нет,да,55.810563254965096,49.36653934456471
16:33:080710:751,1085.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Образования, з/у 9",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080710,1719486.95,1584.78,,,,,нет,да,нет,нет,нет,да,нет,да,55.81014085855138,49.367249631458314
16:33:080710:750,1084.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Образования, з/у 11",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080710,1724528.55,1590.89,,,,,нет,да,нет,нет,нет,да,нет,да,55.80998852363014,49.36700077921026
16:33:000000:4657,1006.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Научная, з/у 1",Частная,Парки культуры и отдыха,ОТДЫХ,0,нет,16:33:000000,688505.19,684.4,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.81458045127595,49.37286756001477
16:33:000000:4648,1011.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Научная, з/у 2",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1433425.62,1417.83,,,,,нет,да,нет,нет,нет,да,нет,да,55.814545328487824,49.37192338865948
16:33:080709:354,1079.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Научная, з/у 13",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080709,1666955.62,1544.91,,,,,нет,да,нет,нет,нет,да,нет,да,55.813001138188184,49.37213481340683
16:33:080709:326,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Архитектурная, з/у 11",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080709,1518298.3,1518.3,,,,,нет,да,нет,нет,нет,да,нет,да,55.81290925969624,49.36806746886354
16:33:080709:328,1330.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Искусств, з/у 8",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080709,2023833.6,1521.68,,,,,нет,да,нет,нет,нет,да,нет,да,55.81291569945102,49.368666589773895
16:33:080709:341,1010.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Танцевальная, з/у 5",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080709,1510447.83,1495.49,,,,,нет,да,нет,нет,нет,да,нет,да,55.813082884689784,49.36754075811595
16:33:080709:337,4193.0,Земли населенных пунктов,Учтенный,"Российская Федерация,  Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение",Частная,Улично-дорожная сеть,ДРУГОЕ,0,нет,16:33:080709,1800236.46,429.34,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.813112545362806,49.36751365449426
16:33:080709:352,1047.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Научная, з/у 14",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080709,1598980.18,1527.2,,,,,нет,да,нет,нет,нет,да,нет,да,55.8131882774351,49.37147934585491
16:33:000000:5189,1006.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Спортивная, земельный участок 16",,Благоустройство территории,ДРУГОЕ,0,нет,16:33:000000,16218.33,16.12,,,,,да,нет,нет,нет,нет,нет,нет,да,55.81048887452707,49.362890198360766
16:33:000000:5192,1179.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Архитектурная, з/у 10",,Парк культуры и отдыха 3.6.2,ОТДЫХ,0,нет,16:33:000000,806906.19,684.4,,,,,да,нет,нет,нет,нет,нет,нет,да,55.8121727537582,49.367895275154915
16:33:080709:395,1167.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Призвания, з/у 16",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080709,1927700.43,1651.84,,,,,нет,да,нет,нет,нет,да,нет,да,55.811165634527825,49.35933538221132
16:33:080709:342,1013.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Танцевальная, з/у 3",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080709,1515057.69,1495.61,,,,,нет,да,нет,нет,нет,да,нет,да,55.813228569154305,49.367832362913916
16:33:080709:378,1002.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Строительная, з/у 12",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080709,1687940.64,1684.57,,,,,нет,да,нет,нет,нет,да,нет,да,55.81175873060812,49.35664122471592
16:33:080710:728,1006.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Экологичная, з/у 17",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080710,1577047.35,1567.64,,,,,нет,да,нет,нет,нет,да,нет,да,55.81225024949259,49.370839239525196
16:33:000000:5023,1005.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Режиссерская, земельный участок 10",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1683894.99,1675.52,,,,,нет,да,нет,нет,нет,да,нет,да,55.80896548029214,49.3612015484772
16:33:000000:5122,1005.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Поэтическая, земельный участок 12",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1732224.63,1723.61,,,,,нет,да,нет,нет,нет,да,нет,да,55.8079933584667,49.3585389259956
16:33:000000:5064,955.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Творческая, з/у 6",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1696864.63,1776.82,,,,,нет,да,нет,нет,нет,да,нет,да,55.806909117874945,49.35749233775012
16:33:000000:5077,1019.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Творческая, з/у 1",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1855843.76,1821.24,,,,,нет,да,нет,нет,нет,да,нет,да,55.80636602853667,49.356201210721565
16:33:000000:5091,1004.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Литературная, земельный участок 8",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1780282.86,1773.19,,,,,нет,да,нет,нет,нет,да,нет,да,55.808543449507454,49.35672584869012
16:33:000000:5231,1389.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Спортивная, земельный участок 11",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,2166206.06,1559.54,,,,,нет,да,нет,нет,нет,да,нет,да,55.81145186908416,49.36373221119897
16:33:000000:5193,1114.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Архитектурная, з/у 10А",,Площадка для занятий спортом,ДРУГОЕ,0,нет,16:33:000000,762420.26,684.4,,,,,да,нет,нет,нет,нет,нет,нет,да,55.81191585548703,49.367801235933165
16:33:000000:5232,1019.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Спортивная, з/у 9",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1579685.39,1550.23,,,,,нет,да,нет,нет,нет,да,нет,да,55.811615215725936,49.36429385462552
16:33:000000:5222,1087.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Экологичная, земельный участок 29",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1733059.54,1594.35,,,,,нет,да,нет,нет,нет,да,нет,да,55.81053359256811,49.370492052106314
16:33:000000:5178,1002.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Спортивная, з/у 8",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1562806.57,1559.69,,,,,нет,да,нет,нет,нет,да,нет,да,55.81114480960361,49.364217719232585
16:33:080302:931,1471.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Пестречинский муниципальный район, д Званка, ул. Трудовая, д. 19а",Частная,(2.2) для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080302,2725001.46,1852.48,,,,,нет,нет,нет,нет,да,да,нет,да,55.80428605789694,49.36832111308135
16:33:080302:933,1548.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д Званка, ул. Приозерная, д. 35А",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080302,2791551.59,1803.33,,,,,нет,да,нет,нет,нет,да,нет,да,55.80585672677663,49.36819624621913
16:33:080710:790,2754.0,Земли сельскохозяйственного назначения,Учтенный,"Российская Федерация, Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение",Муниципальная,для сельскохозяйственного производства,СХ,0,нет,16:33:080710,183418.88,66.6,,,,,да,нет,нет,нет,нет,нет,нет,нет,55.80529400566832,49.353611761365585
16:33:000000:5149,1021.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Театральная, з/у 16",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1726304.86,1690.8,,,,,нет,да,нет,нет,нет,да,нет,да,55.80798620629182,49.36010693578514
16:33:000000:5155,1011.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Творческая, з/у 12",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1716863.11,1698.18,,,,,нет,да,нет,нет,нет,да,нет,да,55.80724374764143,49.359787050034896
16:33:000000:5157,1540.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Творческая, земельный участок 11",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,2625280.81,1704.73,,,,,нет,да,нет,нет,нет,да,нет,да,55.80674430266632,49.35978431567858
16:33:080709:358,1006.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Инженерная, з/у 16",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080709,1715790.95,1705.56,,,,,нет,да,нет,нет,нет,да,нет,да,55.811909173622155,49.35528803131375
16:33:000000:5068,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Спортивная, земельный участок 29",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1686963.4,1686.96,,,,,нет,да,нет,нет,нет,да,нет,да,55.80994618243135,49.35831231504938
16:33:000000:5042,1662.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Режиссерская, земельный участок 5",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,2743645.39,1650.81,,,,,нет,да,нет,нет,нет,да,нет,да,55.809543438338565,49.36208220935947
16:33:000000:5117,1143.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Поэтическая, земельный участок 8",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1961530.99,1716.13,,,,,нет,да,нет,нет,нет,да,нет,да,55.80855138185317,49.35827719626194
16:33:000000:5026,1007.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Музыкальная, земельный участок 11",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1848577.79,1835.73,,,,,нет,да,нет,нет,нет,да,нет,да,55.807487054311764,49.355020218131095
16:33:000000:5037,1006.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Художественная, земельный участок 14",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1822886.99,1812.01,,,,,нет,да,нет,нет,нет,да,нет,да,55.80757531654643,49.35563521623829
16:33:000000:5034,1027.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Режиссерская, земельный участок 20",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1741634.15,1695.85,,,,,нет,да,нет,нет,нет,да,нет,да,55.807759186619634,49.361766777760465
16:33:000000:5129,1005.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Творческая, з/у 8",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1757854.44,1749.11,,,,,нет,да,нет,нет,нет,да,нет,да,55.80703401333584,49.35832504353263
16:33:000000:5128,1004.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Поэтическая, земельный участок 18",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1735274.44,1728.36,,,,,нет,да,нет,нет,нет,да,нет,да,55.80734006429001,49.35884530691344
16:33:080709:420,130180.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Пестричинский муниципальный район, Кощаковское сельское поселение ",Частная,Для сельскохозяйственного производства,СХ,0,нет,16:33:080709,392909.28,3.02,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.81242034098604,49.3548725445641
16:33:080301:1054,849.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д. Званка, ул. Овражная, з/у 31",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080301,1282666.91,1510.8,,,,,нет,да,нет,нет,нет,да,нет,да,55.809149943271564,49.38729399524781
16:33:080301:1062,1282.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д. Званка, ул. Каменная, д. 3",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080301,2061117.55,1607.74,,,,,нет,да,нет,нет,нет,да,нет,да,55.81055558371276,49.383354446078926
16:33:080301:1063,1121.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д.Званка, ул. Лесная, д. 28",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1845226.76,1646.05,,,,,нет,нет,нет,нет,да,да,нет,да,55.81198132225576,49.3795067975299
16:33:080301:536,698.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 22А.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1136085.18,1627.63,,,,,нет,нет,нет,нет,да,да,нет,да,55.8114763459223,49.38049809792561
16:33:080709:422,1008.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Танцевальная, з/у 7",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080709,1502451.22,1490.53,,,,,нет,да,нет,нет,нет,да,нет,да,55.813019682981185,49.367108211590406
16:33:000000:6014,1080.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Инструментальная, земельный участок 5",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1650682.04,1528.41,,,,,нет,да,нет,нет,нет,да,нет,да,55.81213929335169,49.36435528716207
16:33:000000:6056,1191.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение ",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1847335.33,1551.08,,,,,нет,да,нет,нет,нет,да,нет,да,55.81291753326806,49.37128528726329
16:33:000000:6017,1480.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Архитектурная, з/у 1",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,2288031.31,1545.97,,,,,нет,да,нет,нет,нет,да,нет,да,55.81294161895586,49.370720004524046
16:33:000000:6034,1213.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Инструментальная, земельный участок 3",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1853960.48,1528.41,,,,,нет,да,нет,нет,нет,да,нет,да,55.8120087442519,49.363895729344534
16:33:080710:796,1142.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Образования, з/у 15",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080710,1840796.88,1611.91,,,,,нет,да,нет,нет,нет,да,нет,да,55.80966315101576,49.36659501825545
16:33:000000:6065,1196.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Режиссерская, земельный участок 17",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,2020485.56,1689.37,,,,,нет,да,нет,нет,нет,да,нет,да,55.807800494104434,49.36245437183939
16:33:000000:6069,1011.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Призвания, земельный участок 1",Частная,Благоустройство территории,ДРУГОЕ,0,нет,16:33:000000,17247.86,17.06,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.809313041495194,49.354294233739324
16:33:000000:6004,1445.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Призвания, земельный участок 9",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,2505866.84,1734.16,,,,,нет,да,нет,нет,нет,да,нет,да,55.809825682978556,49.35665884636129
16:33:000000:6000,1006.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Искусств, земельный участок 9",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1584483.8,1575.03,,,,,нет,да,нет,нет,нет,да,нет,да,55.810982560534576,49.36902774524362
16:33:000000:5994,1405.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Архитектурная, земельный участок 23",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,2212255.25,1574.56,,,,,нет,да,нет,нет,нет,да,нет,да,55.81101397510414,49.365491102966935
16:33:000000:5997,1092.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул. Экологичная, з/у 6",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:000000,1715941.61,1571.38,,,,,нет,да,нет,нет,нет,да,нет,да,55.8119366657309,49.370153219835224
