Кадастровый номер,"Площадь, м²",Категория земли,Статус,Адрес,Собственность,ВРИ,Тип ВРИ,Записей о правах,Обременения,Кадастровый квартал,"Кадастровая стоимость, руб.","Удельный показатель, руб./м²","Рыночная стоимость, руб.","Медианная цена, руб./м²",Сделок в выборке,Период сделок,Свободен,ИЖС,СНТ,ДНП,ЛПХ,Под застройку,Общего пользования,Земли НП,Широта,Долгота
16:24:090704:3164,648.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Лаишевский, сельское поселение Габишевское, село Габишево, улица Александра Сергеева, земельный участок 78А",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1065559.41,1644.3818,,,,,нет,нет,нет,нет,нет,да,нет,да,55.608091096287595,49.13360256620242
16:24:090704:2909,560.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 73А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,900332.05,1607.7358,,,,,нет,нет,нет,нет,нет,да,нет,да,55.607837837479074,49.13518245901336
16:24:210101:477,26.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Октябрьская, з/у 477Г.",Частная,обслуживание автотранспорта,ТРАНСПОРТ,0,нет,16:24:210101,42823.93,1647.0744,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.6109373677808,49.138951812459894
16:24:090704:2534,627.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Юности, з/у 7",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1106136.91,1764.1737,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60829028046272,49.127404196969174
16:24:210101:758,1250.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Вахитовская, з/у 44.",Частная,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,2718429.62,2174.7437,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.61508578119896,49.1331012588522
16:24:090704:2724,584.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Спортивная, з/у 7.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1001390.58,1714.7099,,,,,нет,нет,нет,нет,нет,да,нет,да,55.607513473942696,49.128142153617766
16:24:090704:3211,500.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Васильковая, з/у 12",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,711443.9,1422.8878,,,,,нет,нет,нет,нет,нет,да,нет,да,55.603966272022085,49.133676152482195
16:24:090704:3269,500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 91.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,869264.6,1738.5292,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60962226677373,49.1332299588899
16:24:090704:2145,500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Зеленая, з/у 1А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,746585.3,1493.1706,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60368910448195,49.13898798119607
16:24:090704:2862,640.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Жемчужная, з/у 14",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,935324.1,1461.4439,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60452860534908,49.13230088362129
16:24:090704:3162,694.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 82",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1145426.94,1650.4711,,,,,нет,нет,нет,нет,нет,да,нет,да,55.608303521984574,49.13326809260998
16:24:210101:735,1022.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, р-н. Лаишевский, с. Габишево.",Частная,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,1927161.49,1885.6766,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.614732857594824,49.13887648001131
16:24:090704:2700,695.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Изумрудная, з/у 3А.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:090704,1274927.32,1834.4278,,,,,нет,да,нет,нет,нет,да,нет,да,55.609071368569495,49.12662167841906
16:24:090704:1587,735.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Ивана Матвеева, з/у 53.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1136402.39,1546.1257,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60526917281487,49.13760963734752
16:24:090704:2901,500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Южная, з/у 8.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,688967.3,1377.9346,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60373556556046,49.13537445106146
16:24:090704:1559,501.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 62А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,795428.33,1587.6813,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60662163691895,49.13625737025065
16:24:090704:2525,668.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Зеленая, з/у 3.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,965751.65,1445.736,,,,,нет,нет,нет,нет,нет,да,нет,да,55.603483873740664,49.139042420498726
16:24:090704:2876,528.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, пер Узорный, з/у 5.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,899638.34,1703.8605,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60898402634564,49.134782945237724
16:24:210101:40,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, пр-кт Молодежный, з/у 18.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:210101,2809186.26,1801.92,,,,,нет,нет,нет,нет,да,да,нет,да,55.612787015531964,49.139414058409635
16:24:210101:89,1227.0,Земли населенных пунктов,Ранее учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул им Мусы Джалиля, з/у 7",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,2393166.2,1950.4207,,,,,да,да,нет,нет,нет,да,нет,да,55.61217620571203,49.137267044937275
16:24:210101:797,732.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, пр-кт Молодежный, з/у 35.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,1547570.46,2114.1673,,,,,нет,да,нет,нет,нет,да,нет,да,55.61250979484373,49.13050223071245
16:24:210101:3062,720.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, пр-кт Молодежный, з/у 46.",Частная,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,1493761.39,2074.6686,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.613055628816376,49.132207000329075
16:24:210101:157,1473.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Тукая, з/у 4.",,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,2797146.43,1898.9453,,,,,да,да,нет,нет,нет,да,нет,да,55.61084349371301,49.13764050989568
16:24:210101:3307,734.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приволжская, з/у 47.",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,1316846.72,1794.0691,,,,,нет,да,нет,нет,нет,да,нет,да,55.61000378170443,49.134151126223166
16:24:210101:50,1435.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, пр-кт Молодежный, з/у 38.",,Для ведения личного подсобного хозяйства с правом строительства жилого дома,ЛПХ,0,нет,16:24:210101,2941595.74,2049.8925,,,,,да,нет,нет,нет,да,да,нет,да,55.613230401555484,49.13400454525547
16:24:210101:126,1418.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул 8 Марта, з/у 2.",Частная,индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,3015478.53,2126.57,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.61407534004782,49.13211045910218
16:24:210101:381,2800.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, пр-кт Молодежный, з/у 11.",Частная,Под строительство 32-х квартирного жилого дома,ЖИЛОЙ,0,нет,16:24:210101,1932603.4,690.2155,,,,,нет,нет,нет,нет,нет,да,нет,да,55.61218678671796,49.135834715634374
16:24:210101:473,32.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Октябрьская, з/у 473Г.",Частная,для размещения гаража,ДРУГОЕ,0,нет,16:24:210101,52706.38,1647.0744,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.61080993676195,49.13902992441538
16:24:210101:457,24.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Октябрьская, з/у 457Г.",Муниципальная,для размещения гаража,ДРУГОЕ,0,нет,16:24:210101,38390.22,1599.5923,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61028830059706,49.13894743857556
16:24:210101:626,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, р-н. Лаишевский, с. Габишево.",Муниципальная,Размещение гаражей для собственных нужд,ДРУГОЕ,0,нет,16:24:210101,624241.2,1647.07,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61119615763715,49.1386883937079
16:24:210101:406,,Земли населенных пунктов,Ранее учтенный,"Республика Татарстан, р-н. Лаишевский, с. Габишево",Муниципальная,Размещение гаражей для собственных нужд,ДРУГОЕ,0,нет,16:24:210101,895771.69,1599.59,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61038159962992,49.13856745338624
16:24:090704:2910,401.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 73.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,644577.47,1607.4251,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60774122995167,49.13512102973543
16:24:210101:227,1082.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приволжская, з/у 35.",Частная,под жилую застройку индивидуальную,ДРУГОЕ,0,нет,16:24:210101,1925032.62,1779.14,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.60911736702637,49.14045608513786
16:24:210101:2187,25.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Семерка, з/у 2187Г.",Частная,под размещение индивидуальных гаражей,ДРУГОЕ,0,нет,16:24:210101,35002.19,1400.0875,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.6082279242334,49.13745474015335
16:24:210101:258,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Советская, з/у 18.",,Под жилую застройку Индивидуальную,ДРУГОЕ,0,нет,16:24:210101,1570256.22,1742.79,,,,,да,нет,нет,нет,нет,нет,нет,да,55.60947285528885,49.14411506053153
16:24:000000:6539,358.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево.",Муниципальная,Земельные участки (территории) общего пользования,ОГП,0,нет,16:24:000000,256422.05,716.2627,,,,,да,нет,нет,нет,нет,нет,да,да,55.615706660656166,49.14163191677645
16:24:210101:4013,34.0,Земли населенных пунктов,Учтенный,"Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с. Габишево",,"объекты автомобильного транспорта (автовокзалы, автостанции, посты ГИБДД, автозаправочные станции, станции технического обслуживания, автомойки, стоянки транспорта, гаражи, весовые пункты, транспортные развязки, остановочные павильоны, автомобильные дороги, улицы, объекты дорожного сервиса и пр.)",ТРАНСПОРТ,0,нет,16:24:210101,54386.14,1599.59,,,,,да,нет,нет,нет,нет,нет,нет,да,55.610451427587535,49.13857373330503
16:24:210101:34,779.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, пр-кт Молодежный, з/у 8/1.",Частная,Под жилую застройку Индивидуальную,ДРУГОЕ,0,нет,16:24:210101,1343072.26,1724.0979,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.61266983007879,49.14231923192672
16:24:090704:1774,1249.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Лунная, з/у 7.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1800337.33,1441.423,,,,,нет,нет,нет,нет,нет,да,нет,да,55.602105575261554,49.14610240741924
16:24:090704:1916,500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Дубравная, з/у 1А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,781584.6,1563.1692,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60329911953296,49.14192381203927
16:24:210101:3067,325.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение.",Частная,"Размещение подстанции, закрытого трансформаторного пункта",ДРУГОЕ,0,нет,16:24:210101,227105.22,698.7853,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.61111497319688,49.14229038180938
16:24:210101:32,813.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, пр-кт Молодежный, з/у 6/2.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,1401691.59,1724.0979,,,,,да,да,нет,нет,нет,да,нет,да,55.612631540281406,49.1428144979863
16:24:090704:1946,600.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Алексея Малышева, з/у 35А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,971164.08,1618.6068,,,,,нет,нет,нет,нет,нет,да,нет,да,55.603832299876984,49.14147217511041
16:24:090704:1367,1100.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 26.",,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1782499.18,1620.4538,,,,,да,нет,нет,нет,нет,да,нет,да,55.604828434374824,49.14366586258522
16:24:210101:7,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Вахитовская, з/у 9/2.",Частная,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,1476624.44,1739.25,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.613751857233694,49.14349845017316
16:24:210101:635,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, р-н. Лаишевский, с. Габишево.",Муниципальная,Размещение гаражей для собственных нужд,ДРУГОЕ,0,нет,16:24:210101,1175965.89,1589.14,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61291471440582,49.14296458268513
16:24:210101:538,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Вахитовская, з/у 538Г.",Муниципальная, размещение гаражей для собственных нужд,ДРУГОЕ,0,нет,16:24:210101,45012.35,1552.15,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61351015875273,49.142545856323636
16:24:090704:1164,980.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 7",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1552265.32,1583.9442,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60483669851775,49.14754081256028
16:24:090704:2713,463.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 3.",Частная,Блокированные односемейные дома с участками,ДРУГОЕ,0,нет,16:24:090704,712954.07,1539.8576,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.60465334190222,49.148623340854485
16:24:210101:8,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Вахитовская, з/у 11.",,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,1910409.27,1736.7357,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61378099608678,49.143215671336975
16:24:210101:4040,7940.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, с Габишево, с/с Габишевское, ул. Советская, д. 4А",Частная,Многоквартирные жилые дома до 9 этажей,ЖИЛОЙ,0,нет,16:24:210101,5709708.79,719.11,,,,,нет,нет,нет,нет,нет,да,нет,да,55.613123168313045,49.14485062810552
16:24:210101:4042,3113.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево, ул. Октябрьская, з/у 4",Частная,Многоквартирные жилые дома до 5 этажей,ЖИЛОЙ,0,нет,16:24:210101,2101881.1,675.19,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60969216182866,49.14030340509638
16:24:210101:4047,3114.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево, ул. Октябрьская, д. 4",Частная,Многоквартирные жилые дома до 5 этажей,ЖИЛОЙ,0,нет,16:24:210101,2089095.41,670.87,,,,,нет,нет,нет,нет,нет,да,нет,да,55.61015946556991,49.1395080014315
16:24:000000:7193,1389.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево, пер. Узорный, з/у 1",Частная,для размещения домов индивидуальной жилой застройки,ЖИЛОЙ,0,нет,16:24:000000,2483101.83,1787.69,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60949391985814,49.134865439073046
16:24:210101:4058,3970.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с. Габишево, ул. Ленинская, д. 8",Частная,Многоквартирные жилые дома до 5 этажей,ЖИЛОЙ,0,нет,16:24:210101,3304664.92,832.41,,,,,нет,нет,нет,нет,нет,да,нет,да,55.611122616961154,49.14310840782993
16:24:210101:4062,2923.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево, ул Ленинская, з/у 6.",Частная,Многоквартирные жилые дома до 5 этажей,ЖИЛОЙ,0,нет,16:24:210101,3335832.24,1141.24,,,,,нет,нет,нет,нет,нет,да,нет,да,55.610838387442584,49.143834440468325
16:24:090704:4970,1246.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево, ул. Озерная",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1772413.57,1422.48,,,,,нет,нет,нет,нет,нет,да,нет,да,55.601919671303946,49.14739944716598
16:24:210101:4087,420.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный муниципальный район,  Габишевское сельское поселение,  с Габишево, пр-кт. Молодежный, д. 4, кв. 1",Частная,индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,723155.87,1721.8,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.612544901239275,49.14331032642619
16:24:000000:7449,2320.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с. Габишево, ул. Светлая",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:000000,3531222.82,1522.08,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60566742227006,49.15055694831312
16:24:210101:4098,39.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, с/п Габишевское, с Габишево",,хранение автотранспорта,ТРАНСПОРТ,0,нет,16:24:210101,64235.9,1647.07,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61143911196766,49.139130691706804
16:24:210101:4115,73.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево",,хранение автотранспорта,ТРАНСПОРТ,0,нет,16:24:210101,123274.18,1688.69,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61166307459683,49.1389520240397
