Кадастровый номер,"Площадь, м²",Категория земли,Статус,Адрес,Собственность,ВРИ,Тип ВРИ,Записей о правах,Обременения,Кадастровый квартал,"Кадастровая стоимость, руб.","Удельный показатель, руб./м²","Рыночная стоимость, руб.","Медианная цена, руб./м²",Сделок в выборке,Период сделок,Свободен,ИЖС,СНТ,ДНП,ЛПХ,Под застройку,Общего пользования,Земли НП,Широта,Долгота
16:24:110302:2550,1003.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Парковая, з/у 16",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,913948.04,911.21,,,,,нет,да,нет,нет,нет,да,нет,да,55.54852218342894,49.272108836993475
16:24:110302:2499,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Уютная, з/у 7",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,853835.0,853.84,,,,,нет,да,нет,нет,нет,да,нет,да,55.54852007113429,49.275159497748504
16:24:110302:2528,1001.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Парковая, з/у 20",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,885229.04,884.34,,,,,нет,да,нет,нет,нет,да,нет,да,55.54869071088713,49.272843060024336
16:24:110302:2583,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Изумрудная, з/у 12",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,715027.3,715.03,,,,,нет,да,нет,нет,нет,да,нет,да,55.54770807958196,49.279851443215954
16:24:110302:2587,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Урожайная, з/у 7",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,680193.2,680.19,,,,,нет,да,нет,нет,нет,да,нет,да,55.54742683077573,49.28073631913308
16:24:110302:2619,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Урожайная, з/у 12",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,674148.3,674.15,,,,,нет,да,нет,нет,нет,да,нет,да,55.5478154202958,49.2813731142445
16:24:110302:2658,1100.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муницпальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,819628.26,745.12,,,,,нет,да,нет,нет,нет,да,нет,да,55.54948125553826,49.28250542559387
16:24:110302:2615,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Урожайная, з/у 14",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,687630.8,687.63,,,,,нет,да,нет,нет,нет,да,нет,да,55.54802352993979,49.281224293247554
16:24:110302:2520,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Уютная, з/у 2",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,813547.3,813.55,,,,,нет,да,нет,нет,нет,да,нет,да,55.548076312760905,49.27639137335239
16:24:110302:2539,1002.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Парковая, з/у 18",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,909533.14,907.72,,,,,нет,да,нет,нет,нет,да,нет,да,55.54860647443898,49.2724760587912
16:24:110302:2561,1003.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муницпальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,902647.64,899.95,,,,,нет,да,нет,нет,нет,да,нет,да,55.548437927121086,49.27174168035437
16:24:110302:2609,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Лазурная, з/у 52",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,726670.5,726.67,,,,,нет,да,нет,нет,нет,да,нет,да,55.54894960786667,49.28124605318244
16:24:110302:2624,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Урожайная, з/у 6",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,648801.4,648.8,,,,,нет,да,нет,нет,нет,да,нет,да,55.547191108594845,49.28181937781821
16:24:110201:692,2129.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район муниципальный район, Кирбинское сельское поселение, д Травкино, ул. Травкинская, з/у 21.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,2236612.65,1050.55,,,,,нет,нет,нет,нет,да,да,нет,да,55.5523809127519,49.26450761075542
16:24:110302:1431,626.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,629261.02,1005.2093,,,,,нет,да,нет,нет,нет,да,нет,да,55.55136402235935,49.26935658217481
16:24:110201:709,1820.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино, ул Озерная, з/у 11А",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1921120.47,1055.56,,,,,нет,нет,нет,нет,да,да,нет,да,55.55062137027512,49.263598067297714
16:24:110201:710,2500.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,2637007.0,1054.8,,,,,нет,нет,нет,нет,да,да,нет,да,55.55033356677055,49.26397674346137
16:24:110302:3585,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Лаишевский, сельское поселение Кирбинское, д Травкино, ул. Ореховая",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,671621.4,671.62,,,,,нет,да,нет,нет,нет,да,нет,да,55.54897929358261,49.28449844733591
16:24:110302:3589,1299.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муницпальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,780733.16,601.03,,,,,нет,да,нет,нет,нет,да,нет,да,55.546932852136514,49.28435429842417
16:24:110302:3593,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муницпальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,676914.4,676.91,,,,,нет,да,нет,нет,нет,да,нет,да,55.54827078085516,49.283220357361486
16:24:110302:3596,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муницпальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,640932.8,640.93,,,,,нет,да,нет,нет,нет,да,нет,да,55.54770316805004,49.28362608166823
16:24:110302:3592,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муницпальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,681918.2,681.92,,,,,нет,да,нет,нет,нет,да,нет,да,55.548459948952384,49.28308508141853
16:24:110302:3595,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муницпальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,669135.5,669.14,,,,,нет,да,нет,нет,нет,да,нет,да,55.54789235444375,49.28349087310162
16:24:110302:330,19636.1,,Ранее учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, кв-л 302, з/у 330",,,ДРУГОЕ,0,нет,16:24:110302,0.0,0.0,,,,,да,нет,нет,нет,нет,нет,нет,нет,55.55183342427118,49.2873316045888
16:24:110302:329,507.94,,Ранее учтенный,-,,,ДРУГОЕ,0,нет,16:24:110302,0.0,0.0,,,,,да,нет,нет,нет,нет,нет,нет,нет,55.5505487390716,49.280381504743964
16:24:110302:21,,,Ранее учтенный,-,,,ДРУГОЕ,0,нет,16:24:110302,0.0,0.0,,,,,да,нет,нет,нет,нет,нет,нет,нет,55.55033647476401,49.279360097576664
16:24:110302:332,3130.96,,Ранее учтенный,-,,,ДРУГОЕ,0,нет,16:24:110302,0.0,0.0,,,,,да,нет,нет,нет,нет,нет,нет,нет,55.544977886514936,49.26378171227554
16:24:110302:1259,528.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Вишневая, з/у 26",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,555734.57,1052.5276,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54586089561022,49.26172085770313
16:24:110302:387,959.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Цветочная, з/у 15.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,970374.32,1011.8606,,,,,нет,нет,нет,нет,нет,да,нет,да,55.544229989129015,49.26228554192738
16:24:110302:1460,600.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,607648.62,1012.7477,,,,,нет,да,нет,нет,нет,да,нет,да,55.55217922342086,49.26965632048406
16:24:110201:91,1231.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Пушкина, з/у 11.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1252504.95,1017.47,,,,,да,нет,нет,нет,да,да,нет,да,55.55162962648052,49.2679848715433
16:24:110201:92,1226.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Пушкина, з/у 8.",,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1225174.53,999.3267,,,,,да,нет,нет,нет,да,да,нет,да,55.55115778560736,49.267166413059556
16:24:110201:148,971.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Травкинская, з/у 29.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1029635.49,1060.3867,,,,,нет,нет,нет,нет,да,да,нет,да,55.55170952915014,49.26367844616994
16:24:110302:744,500.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Сююмбике, з/у 38",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,458724.75,917.4495,,,,,нет,да,нет,нет,нет,да,нет,да,55.553784626079825,49.27783633355019
16:24:110302:605,400.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Вишневая, з/у 24.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,423988.96,1059.9724,,,,,нет,нет,нет,нет,нет,да,нет,да,55.546079674114196,49.26177745629694
16:24:110302:371,660.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Цветочная, з/у 2.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,667296.1,1011.0547,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54305929070163,49.25928668280772
16:24:110302:1366,1145.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1112590.55,971.6948,,,,,нет,да,нет,нет,нет,да,нет,да,55.551037979649145,49.270251121399106
16:24:110302:905,13685.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение.",Муниципальная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,12153341.96,888.08,,,,,да,да,нет,нет,нет,да,нет,да,55.55149927792083,49.27907436736967
16:24:110302:1440,600.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,585864.72,976.44,,,,,нет,да,нет,нет,нет,да,нет,да,55.55169881810994,49.272428571102274
16:24:110201:57,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Озерная, з/у 3.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1981024.2,1099.35,,,,,нет,нет,нет,нет,да,да,нет,да,55.55181637984088,49.26142352797672
16:24:110302:1468,711.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,687979.46,967.6223,,,,,нет,да,нет,нет,нет,да,нет,да,55.55085904468823,49.27228851219513
16:24:110201:129,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Дачная, з/у 3А.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1145966.36,1053.28,,,,,да,нет,нет,нет,да,да,нет,да,55.54859186659534,49.26152604936338
16:24:110302:638,792.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Дружбы, з/у 12",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,803193.81,1014.1336,,,,,нет,да,нет,нет,нет,да,нет,да,55.55292983683349,49.26989560977682
16:24:110302:422,800.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Светлая, з/у 13.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,806127.6,1007.6595,,,,,нет,нет,нет,нет,нет,да,нет,да,55.5434986459605,49.26245075198848
16:24:110201:143,538.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Травкинская, з/у 10в.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,542345.05,1008.0763,,,,,нет,нет,нет,нет,да,да,нет,да,55.55144024490515,49.266458627960695
16:24:110302:1423,689.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,669556.76,971.7805,,,,,нет,да,нет,нет,нет,да,нет,да,55.55094506626127,49.27065915213682
16:24:110302:1364,1414.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1405192.19,993.771,,,,,нет,да,нет,нет,нет,да,нет,да,55.552118805554485,49.27120342805251
16:24:110302:903,1179.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Муниципальная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1074356.91,911.2442,,,,,да,да,нет,нет,нет,да,нет,да,55.554066584884914,49.27853683363226
16:24:110201:33,1017.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Дачная, з/у 14.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1089777.54,1071.561,,,,,да,нет,нет,нет,да,да,нет,да,55.547809409948194,49.260524782013974
16:24:110302:579,699.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Радужная, з/у 5.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,722235.04,1033.2404,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54424034130703,49.25911676393646
16:24:110201:31,1185.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Дачная, з/у 10.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110201,1279289.15,1079.5689,,,,,да,да,нет,нет,нет,да,нет,да,55.54814818033498,49.260387091792595
16:24:110302:904,1199.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Муниципальная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1049634.46,875.4249,,,,,да,да,нет,нет,нет,да,нет,да,55.55143107941578,49.27975252941519
16:24:110302:442,700.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Солнечная, з/у 21.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,736671.46,1052.3878,,,,,нет,нет,нет,нет,нет,да,нет,да,55.545635819848066,49.26151996859335
16:24:110302:1413,739.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,713210.67,965.1024,,,,,нет,да,нет,нет,нет,да,нет,да,55.55052968639666,49.27056879625707
16:24:110302:1410,694.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,672260.8,968.6755,,,,,нет,да,нет,нет,нет,да,нет,да,55.550376034999886,49.269706946723026
16:24:110302:1459,600.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,611520.48,1019.2008,,,,,нет,да,нет,нет,нет,да,нет,да,55.552117932029546,49.26936721525861
16:24:110302:439,800.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Зеленая, з/у 4.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,801377.52,1001.7219,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54240695357286,49.26101001718695
16:24:110302:1469,757.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,732684.25,967.8788,,,,,нет,да,нет,нет,нет,да,нет,да,55.551020019791395,49.27248738394166
16:24:110302:1478,600.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,581982.96,969.9716,,,,,нет,да,нет,нет,нет,да,нет,да,55.55137029870897,49.27259801691972
16:24:110302:1356,1036.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,977047.35,943.0959,,,,,нет,да,нет,нет,нет,да,нет,да,55.55111596426118,49.27565737983817
16:24:110302:412,800.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Светлая, з/у 5.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,805161.68,1006.4521,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54295822252666,49.26017374575168
16:24:110302:1411,657.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,634141.2,965.2073,,,,,нет,да,нет,нет,нет,да,нет,да,55.5504246859237,49.26998750343795
16:24:110201:19,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Озерная, з/у 6.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,2146618.0,1103.0925,,,,,нет,нет,нет,нет,да,да,нет,да,55.55104626758248,49.260891164270575
16:24:110201:25,1617.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Травкинская, з/у 45А.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1760817.11,1088.9407,,,,,да,нет,нет,нет,да,да,нет,да,55.54918296585608,49.2598885824089
16:24:110201:239,1038.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Травкинская, з/у 6а.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1058732.39,1019.9734,,,,,да,нет,нет,нет,да,да,нет,да,55.55195943632797,49.26719861007743
16:24:110302:513,730.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Солнечная, з/у 30",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,743122.48,1017.976,,,,,нет,нет,нет,нет,нет,да,нет,да,55.545025544995134,49.262501986783306
16:24:110302:1610,1304.0,Земли сельскохозяйственного назначения,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение",Муниципальная,для сельскохозяйственного производства,СХ,0,нет,16:24:110302,3399.66,2.61,,,,,да,нет,нет,нет,нет,нет,нет,нет,55.551381005132804,49.30897685753243
16:24:110201:651,1225.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Пушкина, з/у 3",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1257219.22,1026.3014,,,,,нет,нет,нет,нет,да,да,нет,да,55.55079393624799,49.26512584016248
16:24:110302:1295,900.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,794338.11,882.5979,,,,,нет,да,нет,нет,нет,да,нет,да,55.553137036948115,49.28106383487104
